transaction_id,customer_id,transaction_date,amount,channel,merchant_city,items,discount
T0000399,C002661,2025-06-13,1705.31,online,Mumbai,3,0.088
T0000400,C001385,2024-05-01,21958.98,online,Ahmedabad,6,0.033
T0000401,C005311,2024-07-30,2065.05,mobile,Kolkata,5,0.253
T0000402,C001200,2025-01-18,1473.08,store,Kolkata,3,0.014
T0000403,C006276,2025-07-06,2724.03,online,Jaipur,4,
T0000404,C006158,2025-05-25,5201.13,mobile,Bhopal,1,0.034
T0000405,C004257,2024-01-20,2940.8,online,Kolkata,2,0.033
T0000406,C005302,2024-12-25,1080.5,store,Delhi,6,0.117
T0000407,C002557,2024-08-26,2828.25,online,Bhopal,2,0.106
T0000408,C002303,2025-03-23,1729.19,store,Chennai,5,0.008
T0000409,C001976,2024-12-08,1022.82,mobile,Ahmedabad,2,0.028
T0000410,C000819,2024-08-13,239.69,online,Hyderabad,5,0.063
T0000411,C003067,2025-02-15,1523.21,online,Pune,10,0.107
T0000412,C001177,2025-04-17,2082.56,online,Chennai,7,0.112
T0000413,C000456,2025-11-11,4871.38,online,Delhi,11,0.042
T0000414,C001667,2024-12-21,2444.41,store,Lucknow,5,0.017
T0000415,C003216,2025-10-13,4422.45,online,Mumbai,1,0.097
T0000416,C000163,2025-01-30,1106.31,online,Bengaluru,11,0.117
T0000417,C006157,2025-01-03,1965.07,online,Bhopal,1,0.11
T0000418,C005182,2025-07-26,297.46,online,Lucknow,9,0.013
T0000419,C004860,2024-04-06,166.44,mobile,Kolkata,6,0.037
T0000420,C003691,2024-04-03,6625.72,mobile,Lucknow,9,
T0000421,C002386,2024-02-27,2447.77,store,Pune,10,0.112
T0000422,C000245,2025-07-04,834.22,online,Hyderabad,9,0.128
T0000423,C001967,2024-01-09,1357.3,store,Bengaluru,9,0.01
T0000424,C002534,2024-06-07,6084.38,store,Kolkata,7,0.044
T0000425,C002277,2025-06-09,505.04,online,Chennai,2,0.045
T0000426,C000156,2024-08-20,1352.75,online,Ahmedabad,9,0.01
T0000427,C005352,2024-06-03,1667.06,online,Mumbai,5,0.04
T0000428,C002774,2024-11-24,5384.23,store,Hyderabad,9,0.061
T0000429,C000063,2024-06-17,2644.45,store,Bhopal,4,0.017
T0000430,C005113,2024-09-29,1140.93,online,Mumbai,10,0.082
T0000431,C004892,2024-01-22,1073.02,online,Kolkata,2,0.079
T0000432,C005426,2025-08-14,5846.34,online,Pune,11,0.021
T0000433,C003931,2024-09-04,574.03,online,Lucknow,6,0.012
T0000434,C002617,2024-12-06,3431.12,store,Hyderabad,2,0.08
T0000435,C001578,2025-12-19,1900.92,online,Pune,9,0.103
T0000436,C005072,2024-07-11,13885.92,store,Kochi,4,0.081
T0000437,C003261,2025-08-06,1166.44,online,Chennai,11,0.124
T0000438,C004667,2024-03-22,786.61,store,Kolkata,7,0.032
T0000439,C004519,2025-07-09,710.06,store,Ahmedabad,1,0.07
T0000440,C001940,2024-07-31,1680.63,online,Jaipur,9,0.071
T0000441,C002465,2024-05-24,1555.74,store,Pune,7,0.141
T0000442,C001525,2025-07-02,1616.34,store,Lucknow,5,0.093
T0000443,C004540,2025-01-12,1208.69,store,Lucknow,9,0.032
T0000444,C000723,2025-01-16,357.0,online,Kochi,6,0.036
T0000445,C003974,2025-10-17,4309.25,mobile,Pune,11,0.075
T0000446,C001243,2024-10-20,2300.31,store,Pune,7,0.215
T0000447,C001650,2024-11-17,7548.81,store,Mumbai,4,0.058
T0000448,C001398,2024-04-10,555.77,store,Jaipur,2,0.018
T0000449,C004895,2024-02-12,4976.08,store,Chennai,3,0.101
T0000450,C003512,2024-03-06,2346.54,phone,Jaipur,5,0.055
T0000451,C002537,2025-03-09,2591.85,online,Pune,7,0.001
T0000452,C003733,2024-12-20,1579.97,store,Delhi,4,0.048
T0000453,C006191,2025-04-30,3572.34,store,Bhopal,8,0.038
T0000454,C005707,2024-07-06,1638.08,online,Jaipur,6,0.244
T0000455,C000036,2024-12-22,1208.11,mobile,Chennai,9,0.067
T0000456,C005935,2025-11-09,1768.43,online,Kolkata,8,0.246
T0000457,C005914,2024-07-10,523.75,online,Pune,8,0.041
T0000458,C002419,2024-01-27,1506.39,online,Pune,4,0.04
T0000459,C005770,2024-05-28,5867.65,store,Kochi,4,0.17
T0000460,C005657,2024-01-12,6705.34,online,Bhopal,9,0.024
T0000461,C004350,2025-09-12,1438.36,online,Delhi,3,0.055
T0000462,C001987,2024-12-19,2502.74,online,Pune,5,0.074
T0000463,C005679,2025-07-10,1491.46,online,Ahmedabad,7,0.168
T0000464,C003584,2024-05-14,1199.52,store,Delhi,8,0.027
T0000465,C006151,2025-05-24,2130.42,store,Lucknow,2,
T0000466,C000796,2024-04-12,330.05,mobile,Jaipur,10,0.003
T0000467,C004270,2024-12-25,3280.29,store,Lucknow,7,0.002
T0000468,C001467,2024-11-13,4804.6,phone,Bengaluru,3,0.039
T0000469,C003428,2024-05-15,654.8,mobile,Kolkata,10,0.094
T0000470,C004589,2025-03-15,1239.19,online,Kochi,1,0.124
T0000471,C002843,2024-10-31,3124.92,online,Ahmedabad,11,0.05
T0000472,C000478,2024-04-08,3246.62,mobile,Delhi,2,0.031
T0000473,C004450,2025-05-01,440.78,mobile,Mumbai,10,0.0
T0000474,C004869,2024-10-15,1331.59,store,Mumbai,4,0.058
T0000475,C004239,2024-04-12,9105.36,phone,Bengaluru,2,0.029
T0000476,C000089,2024-09-20,5023.03,online,Kolkata,5,0.011
T0000477,C003163,2025-10-27,5602.34,store,Mumbai,6,0.053
T0000478,C004003,2025-03-22,1667.67,online,Chennai,6,
T0000479,C004355,2025-03-25,927.95,store,Ahmedabad,3,0.191
T0000480,C003120,2025-05-12,1137.56,mobile,Ahmedabad,7,0.053
T0000481,C001560,2024-04-30,375.22,online,Jaipur,11,0.093
T0000482,C005788,2025-07-23,21679.08,online,Pune,7,
T0000483,C004824,2025-08-10,643.24,online,Mumbai,5,0.035
T0000484,C003344,2024-10-05,5552.89,store,Kolkata,2,0.128
T0000485,C002724,2024-08-18,4550.87,phone,Kolkata,8,0.062
T0000486,C005609,2025-09-22,505.26,online,Jaipur,2,0.095
T0000487,C004133,2024-09-20,1990.14,store,Delhi,3,
T0000488,C003508,2024-05-30,3223.73,mobile,Bhopal,7,0.008
T0000489,C000802,2025-07-30,859.78,mobile,Ahmedabad,4,0.104
T0000490,C001911,2024-11-06,2354.49,store,Bhopal,6,0.139
T0000491,C002211,2025-10-07,1507.21,online,Kolkata,10,0.124
T0000492,C005486,2025-06-06,5588.39,phone,Chennai,3,0.07
T0000493,C002949,2025-11-14,2386.31,online,Jaipur,6,0.031
T0000494,C005499,2024-05-16,1150.55,online,Hyderabad,8,0.135
T0000495,C000397,2024-06-28,638.15,online,Kolkata,4,0.097
T0000496,C005891,2024-07-06,1908.87,store,Kolkata,11,0.017
T0000497,C005998,2024-06-10,752.83,online,Mumbai,11,0.081
T0000498,C004563,2025-03-18,6504.33,online,Pune,1,0.047
T0000499,C003401,2025-01-30,767.21,store,Mumbai,3,0.005
T0000500,C001562,2025-04-25,2375.8,mobile,Bhopal,4,0.012
T0000501,C005380,2024-09-28,747.16,online,Bhopal,9,0.128
T0000502,C000735,2024-07-16,2007.37,store,Jaipur,8,
T0000503,C005168,2025-08-23,3125.52,store,Bengaluru,3,0.012
T0000504,C000047,2025-10-21,2326.7,mobile,Chennai,1,0.129
T0000505,C002975,2025-02-25,19613.21,store,Delhi,10,0.078
T0000506,C005836,2024-09-18,277.05,mobile,Mumbai,2,0.114
T0000507,C004584,2024-07-08,501.09,mobile,Mumbai,8,0.011
T0000508,C005449,2025-10-27,519.34,online,Mumbai,2,0.026
T0000509,C004247,2025-07-21,2236.46,online,Kochi,7,0.017
T0000510,C002993,2024-06-12,2134.45,mobile,Lucknow,4,0.028
T0000511,C005824,2024-06-12,3374.29,store,Kolkata,4,0.156
T0000512,C004777,2025-05-24,1753.18,store,Mumbai,10,0.054
T0000513,C002475,2025-05-17,395.24,mobile,Hyderabad,7,0.047
T0000514,C000236,2025-07-11,774.42,mobile,Bhopal,5,0.028
T0000515,C005422,2024-10-27,1866.49,online,Kolkata,2,0.1
T0000516,C001901,2025-12-02,2138.84,store,Jaipur,6,0.128
T0000517,C003701,2024-01-04,1044.09,online,Jaipur,5,0.024
T0000518,C000718,2025-12-08,1543.99,online,Chennai,1,0.081
T0000519,C004498,2024-03-26,2804.18,online,Bhopal,5,0.06
T0000520,C004255,2024-08-24,2309.47,online,Bhopal,10,0.136
T0000521,C000579,2024-04-14,1320.09,phone,Kochi,6,0.075
T0000522,C003558,2024-10-11,1292.8,mobile,Pune,5,0.04
T0000523,C002211,2025-09-27,329.81,mobile,Ahmedabad,10,0.059
T0000524,C005296,2024-01-17,3111.46,online,Hyderabad,11,0.079
T0000525,C001381,2025-11-26,1643.73,mobile,Jaipur,8,0.025
T0000526,C004852,2024-12-17,4584.62,online,Pune,7,0.026
T0000527,C002141,2024-06-27,3307.5,mobile,Ahmedabad,3,0.062
T0000528,C005625,2024-10-11,910.12,online,Hyderabad,3,0.078
T0000529,C002005,2025-02-23,1144.43,online,Jaipur,5,0.147
T0000530,C002822,2024-12-03,5799.64,mobile,Lucknow,3,0.012
T0000531,C003727,2024-09-20,646.08,online,Mumbai,7,0.077
T0000532,C005321,2025-11-21,441.85,mobile,Jaipur,6,0.203
T0000533,C004612,2024-02-07,407.61,store,Mumbai,9,0.036
T0000534,C004350,2024-05-20,1157.95,online,Chennai,10,0.061
T0000535,C005850,2024-01-29,530.63,mobile,Kochi,3,0.083
T0000536,C000367,2025-12-18,2854.57,store,Pune,10,0.04
T0000537,C002535,2024-10-03,1684.0,online,Delhi,5,0.196
T0000538,C001300,2025-05-23,2250.15,store,Jaipur,2,0.131
T0000539,C001731,2025-12-25,805.33,store,Bengaluru,9,0.063
T0000540,C006018,2024-01-18,9628.6,mobile,Delhi,5,0.127
T0000541,C001309,2024-06-19,10237.76,store,Kolkata,2,
T0000542,C000602,2024-12-25,2898.68,store,Bengaluru,2,
T0000543,C000304,2024-07-03,2102.72,store,Bengaluru,3,0.005
T0000544,C001700,2024-05-15,5983.14,online,Delhi,9,0.048
T0000545,C004182,2024-05-13,3064.32,online,Ahmedabad,9,0.102
T0000546,C006048,2024-04-07,775.1,store,Ahmedabad,8,0.036
T0000547,C001995,2025-03-02,582.08,online,Chennai,11,0.062
T0000548,C006228,2024-03-22,1861.89,store,Bhopal,8,0.161
T0000549,C000264,2025-03-14,2104.27,mobile,Bhopal,1,0.149
T0000550,C002196,2025-08-29,2703.64,online,Mumbai,8,0.131
T0000551,C000192,2025-01-21,294.09,online,Kochi,9,0.075
T0000552,C003410,2025-10-12,1139.86,online,Delhi,6,0.108
T0000553,C001027,2025-06-19,666.82,online,Pune,11,0.005
T0000554,C003382,2024-04-01,1753.88,phone,Lucknow,9,0.006
T0000555,C004828,2025-05-07,1378.35,online,Bengaluru,11,0.025
T0000556,C005985,2025-09-03,1884.88,online,Kolkata,7,0.014
T0000557,C005792,2024-01-27,207.79,online,Hyderabad,4,0.014
T0000558,C004982,2025-02-13,397.09,mobile,Lucknow,4,0.103
T0000559,C002062,2025-12-28,2242.61,store,Bhopal,7,0.063
T0000560,C002682,2025-07-22,1362.09,online,Chennai,11,0.08
T0000561,C002878,2025-06-24,10503.46,online,Delhi,2,0.106
T0000562,C002008,2025-06-13,5450.78,store,Bengaluru,4,0.037
T0000563,C003234,2025-05-16,5660.64,mobile,Kochi,10,0.024
T0000564,C004687,2025-10-02,1086.34,mobile,Bengaluru,9,0.008
T0000565,C004037,2025-06-03,1843.39,online,Mumbai,7,0.037
T0000566,C002187,2024-02-16,873.06,store,Delhi,3,0.053
T0000567,C001115,2025-05-07,23846.49,store,Delhi,2,0.143
T0000568,C002651,2025-12-07,4454.37,mobile,Pune,5,0.155
T0000569,C002781,2025-02-17,2711.52,online,Mumbai,7,0.026
T0000570,C004296,2024-09-23,3531.68,mobile,Mumbai,3,0.112
T0000571,C001237,2025-05-28,787.7,phone,Delhi,11,0.109
T0000572,C003209,2025-08-31,1216.04,mobile,Pune,2,0.054
T0000573,C000572,2024-10-01,1336.26,mobile,Chennai,11,0.005
T0000574,C005950,2024-08-10,1073.12,store,Hyderabad,8,0.045
T0000575,C001966,2025-11-15,2062.76,online,Mumbai,3,0.099
T0000576,C002547,2025-08-04,410.68,online,Kochi,2,0.021
T0000577,C000260,2025-06-23,658.38,online,Delhi,10,0.009
T0000578,C005291,2024-10-17,1007.43,online,Ahmedabad,9,0.096
T0000579,C000533,2024-12-14,2289.65,online,Bhopal,6,0.025
T0000580,C005553,2025-02-14,460.31,store,Jaipur,4,0.018
T0000581,C001096,2024-07-12,1077.31,store,Lucknow,11,0.009
T0000582,C003080,2025-12-27,1093.09,phone,Delhi,5,0.035
T0000583,C003315,2024-11-23,1251.72,store,Kochi,4,0.006
T0000584,C000929,2024-01-02,1814.19,phone,Bhopal,11,0.15
T0000585,C002349,2024-04-25,1234.73,online,Jaipur,11,0.065
T0000586,C005947,2025-03-14,196.94,online,Lucknow,1,0.005
T0000587,C004492,2025-07-25,2649.13,mobile,Bengaluru,3,0.027
T0000588,C001018,2024-03-23,2005.41,store,Pune,6,0.015
T0000589,C003925,2024-10-14,1913.46,online,Kochi,10,0.014
T0000590,C001721,2024-04-04,1085.28,online,Hyderabad,9,0.065
T0000591,C004828,2025-10-05,3305.32,mobile,Bengaluru,4,0.119
T0000592,C004240,2024-08-06,725.39,online,Mumbai,3,0.005
T0000593,C004563,2024-10-17,245.16,online,Jaipur,2,0.044
T0000594,C003323,2024-08-23,1036.32,mobile,Bengaluru,1,0.053
T0000595,C001818,2024-03-28,1155.55,mobile,Mumbai,3,0.054
T0000596,C003272,2025-08-14,7032.72,store,Pune,6,0.061
T0000597,C005785,2024-05-03,2205.23,mobile,Jaipur,7,0.1
T0000598,C005604,2025-01-28,4080.79,store,Bhopal,2,0.208
T0000599,C001082,2025-08-11,1843.36,store,Bhopal,7,0.008
T0000600,C000482,2024-05-01,656.85,mobile,Kochi,1,0.088
T0000601,C000080,2024-02-02,829.05,mobile,Bengaluru,1,0.022
T0000602,C005172,2025-11-17,1789.71,online,Hyderabad,4,0.183
T0000603,C002186,2024-08-21,3732.74,mobile,Hyderabad,3,0.041
T0000604,C002677,2025-06-08,1680.25,mobile,Ahmedabad,8,0.104
T0000605,C002576,2025-08-16,327.87,online,Chennai,7,0.182
T0000606,C000452,2025-07-16,803.8,online,Chennai,8,0.017
T0000607,C000296,2025-05-24,1979.77,online,Lucknow,6,0.079
T0000608,C004222,2025-06-18,352.83,online,Ahmedabad,2,0.007
T0000609,C000076,2024-02-09,1910.48,online,Ahmedabad,10,0.007
T0000610,C004091,2025-11-15,1622.9,online,Bhopal,8,0.027
T0000611,C002363,2024-02-10,751.3,store,Bengaluru,9,0.042
T0000612,C_BAD_010,2025-10-12,793.2,online,Kolkata,9,0.166
T0000613,C003740,2024-11-07,868.28,online,Pune,6,0.017
T0000614,C000388,2025-01-28,4807.57,online,Jaipur,11,0.052
T0000615,C001270,2024-05-30,4069.08,mobile,Pune,10,0.021
T0000616,C003053,2025-10-18,2694.99,online,Bengaluru,8,
T0000617,C002306,2024-08-02,1470.93,online,Kolkata,2,0.036
T0000618,C000280,2024-02-04,1301.48,online,Ahmedabad,9,0.031
T0000619,C001493,2024-12-09,232.64,phone,Ahmedabad,11,0.177
T0000620,C004824,2025-08-14,1107.59,online,Pune,10,0.023
T0000621,C003253,2025-11-30,2837.37,mobile,Lucknow,5,0.023
T0000622,C000920,2025-09-25,525.22,online,Hyderabad,3,0.007
T0000623,C005070,2024-07-12,1802.18,store,Lucknow,1,0.005
T0000624,C005280,2024-08-31,594.8,online,Delhi,6,0.131
T0000625,C002825,2024-11-20,1550.46,online,Kolkata,5,0.102
T0000626,C001373,2025-07-29,2141.01,online,Kolkata,6,0.223
T0000627,C002733,2025-05-07,8755.04,store,Mumbai,11,0.016
T0000628,C002228,2024-09-05,602.68,store,Jaipur,5,0.022
T0000629,C003335,2024-01-09,4220.96,store,Hyderabad,9,0.055
T0000630,C004202,2024-01-15,1079.1,online,Bhopal,4,
T0000631,C003590,2025-09-13,5193.08,store,Bengaluru,3,0.004
T0000632,C002015,2024-03-19,639.23,store,Jaipur,3,0.131
T0000633,C002289,2025-09-29,791.62,online,Chennai,7,0.028
T0000634,C001254,2025-09-28,2658.54,online,Mumbai,2,0.029
T0000635,C000835,2025-05-22,954.05,mobile,Lucknow,3,0.06
T0000636,C003357,2025-09-03,707.01,online,Lucknow,6,0.083
T0000637,C005137,2025-10-05,5300.83,online,Bhopal,11,0.038
T0000638,C000791,2025-12-01,344.99,online,Mumbai,3,0.058
T0000639,C004656,2025-07-23,3359.3,online,Mumbai,8,0.048
T0000640,C001977,2025-10-19,876.5,online,Hyderabad,9,0.259
T0000641,C004441,2024-12-14,931.57,store,Delhi,7,
T0000642,C003465,2024-05-27,1144.95,store,Bhopal,2,0.028
T0000643,C004355,2024-10-16,1713.76,store,Jaipur,8,0.143
T0000644,C006274,2025-07-29,297.03,store,Kolkata,4,0.111
T0000645,C005481,2025-07-22,7484.33,online,Lucknow,11,0.035
T0000646,C003011,2025-08-29,-7743.1,online,Chennai,2,0.011
T0000647,C006258,2025-03-25,1523.95,online,Hyderabad,7,0.048
T0000648,C002885,2025-12-26,6702.07,phone,Kochi,10,0.074
T0000649,C001280,2024-06-22,1828.23,mobile,Chennai,1,0.022
T0000650,C002242,2025-11-11,2281.24,online,Pune,7,0.132
T0000651,C006049,2024-06-19,3940.31,online,Bengaluru,3,0.011
T0000652,C005364,2024-01-18,3316.75,online,Bhopal,2,0.126
T0000653,C002728,2025-07-10,1193.14,online,Pune,5,0.014
T0000654,C006107,2025-09-12,25345.49,store,Bhopal,4,0.097
T0000655,C003835,2025-09-08,3784.68,mobile,Bhopal,10,
T0000656,C000933,2024-06-21,713.94,phone,Chennai,11,0.029
T0000657,C000042,2025-12-27,1598.52,store,Chennai,5,0.151
T0000658,C001181,2025-12-24,1303.37,online,Kochi,8,0.066
T0000659,C003160,2025-06-21,3480.74,mobile,Bhopal,7,
T0000660,C001027,2024-10-16,4858.94,online,Bengaluru,11,0.003
T0000661,C003016,2025-09-27,358.49,mobile,Ahmedabad,10,0.015
T0000662,C004815,2025-05-23,1309.08,store,Kochi,11,0.091
T0000663,C005322,2024-02-11,987.04,mobile,Chennai,8,0.093
T0000664,C003619,2024-04-05,1955.69,store,Bhopal,1,0.02
T0000665,C004089,2024-04-01,5979.74,mobile,Delhi,10,0.072
T0000666,C001210,2025-09-21,5276.59,online,Lucknow,6,0.03
T0000667,C003879,2024-11-11,552.19,online,Kolkata,5,0.0
T0000668,C004211,2024-05-29,1509.49,mobile,Jaipur,4,0.159
T0000669,C002766,2024-12-20,472.32,online,Bhopal,11,0.011
T0000670,C004909,2025-04-26,1233.56,online,Bengaluru,7,0.127
T0000671,C002790,2024-11-04,1084.32,store,Kochi,6,0.02
T0000672,C002662,2025-03-02,2336.6,mobile,Jaipur,8,0.051
T0000673,C003584,2024-02-22,2222.81,online,Delhi,2,0.083
T0000674,C001830,2024-02-05,915.97,store,Bhopal,2,0.022
T0000675,C003876,2024-01-30,1137.35,mobile,Kochi,5,0.031
T0000676,C003525,2024-11-10,1009.37,mobile,Chennai,2,0.02
T0000677,C003626,2024-03-17,2600.77,mobile,Delhi,6,0.043
T0000678,C004114,2025-09-15,17042.66,online,Kochi,9,0.01
T0000679,C003161,2025-05-13,2635.61,online,Jaipur,6,0.06
T0000680,C002786,2025-10-26,5429.58,store,Delhi,4,
T0000681,C005402,2024-08-23,6121.1,store,Bhopal,9,0.031
T0000682,C004838,2024-01-31,2851.43,mobile,Chennai,1,0.064
T0000683,C004410,2024-09-14,426.28,online,Bhopal,6,0.137
T0000684,C002678,2025-09-16,4542.54,phone,Bengaluru,5,
T0000685,C002279,2025-03-30,2272.9,store,Pune,10,
T0000686,C005961,2024-07-27,3520.01,phone,Chennai,10,0.088
T0000687,C005846,2024-05-18,3111.08,store,Kolkata,11,0.02
T0000688,C005008,2024-06-23,3279.11,store,Hyderabad,4,0.016
T0000689,C000594,2024-06-18,1712.56,store,Jaipur,5,0.014
T0000690,C002068,2025-09-30,2759.88,store,Ahmedabad,11,0.042
T0000691,C004144,2025-06-21,4632.32,phone,Chennai,6,0.078
T0000692,C006089,2025-09-05,168.22,store,Jaipur,3,
T0000693,C004642,2025-02-21,2180.85,online,Lucknow,11,0.023
T0000694,C003008,2024-11-30,2293.84,mobile,Hyderabad,10,
T0000695,C004609,2024-02-14,6555.42,online,Ahmedabad,9,
T0000696,C003126,2025-02-10,1085.12,online,Mumbai,6,0.071
T0000697,C000756,2025-11-20,2664.05,store,Chennai,9,
T0000698,C002181,2024-07-06,1323.82,phone,Ahmedabad,3,0.02
T0000699,C005702,2024-05-26,1874.51,store,Jaipur,8,0.027
T0000700,C002810,2025-03-27,2603.39,online,Hyderabad,6,0.011
T0000701,C005629,2025-09-08,1985.67,store,Bhopal,9,0.081
T0000702,C002212,2025-05-10,1026.4,store,Chennai,11,0.026
T0000703,C002586,2024-06-14,886.06,online,Lucknow,7,0.042
T0000704,C002998,2024-06-29,4316.77,online,Mumbai,8,0.017
T0000705,C004122,2025-01-02,1205.03,mobile,Jaipur,4,0.017
T0000706,C004437,2024-06-06,1824.8,online,Bhopal,5,0.115
T0000707,C003369,2024-05-31,4804.6,store,Delhi,9,0.137
T0000708,C000627,2024-03-12,806.57,store,Kolkata,4,0.042
T0000709,C005006,2024-08-10,2709.27,store,Bengaluru,8,0.113
T0000710,C003955,2024-02-11,2952.53,store,Hyderabad,11,0.01
T0000711,C003274,2024-03-25,997.19,online,Delhi,6,0.043
T0000712,C003952,2024-12-28,8674.39,online,Mumbai,6,0.017
T0000713,C002443,2024-04-05,1632.47,online,Jaipur,7,0.127
T0000714,C001817,2025-10-18,1955.57,store,Jaipur,10,0.066
T0000715,C000565,2025-07-13,-3321.15,online,Lucknow,10,0.051
T0000716,C003625,2024-12-06,695.48,store,Delhi,5,0.008
T0000717,C004113,2024-03-13,1741.81,store,Jaipur,10,0.095
T0000718,C005507,2025-09-02,5869.3,online,Mumbai,9,0.029
T0000719,C003525,2025-04-06,763.94,store,Ahmedabad,10,0.01
T0000720,C003909,2024-05-30,100.55,mobile,Bengaluru,4,0.04
T0000721,C005361,2025-09-22,1265.47,online,Ahmedabad,8,0.038
T0000722,C006179,2025-05-25,3186.77,store,Mumbai,9,0.062
T0000723,C004022,2025-02-04,967.1,store,Chennai,4,0.006
T0000724,C005092,2025-01-11,7979.36,store,Pune,11,0.156
T0000725,C004471,2024-02-17,746.5,online,Kochi,10,0.098
T0000726,C000053,2025-02-09,280.27,mobile,Kochi,5,0.019
T0000727,C004441,2025-03-28,988.18,store,Kolkata,3,0.064
T0000728,C005419,2024-12-30,422.65,store,Pune,1,0.005
T0000729,C000382,2025-10-05,9119.18,store,Hyderabad,1,0.003
T0000730,C003997,2024-01-05,4012.19,store,Pune,9,0.018
T0000731,C000644,2025-06-13,8833.74,store,Hyderabad,9,0.03
T0000732,C004775,2025-03-27,6711.93,online,Pune,4,0.129
T0000733,C001394,2025-01-29,11053.5,store,Delhi,3,0.044
T0000734,C003235,2024-09-09,297.31,phone,Delhi,9,0.115
T0000735,C001260,2024-05-15,7197.48,online,Ahmedabad,9,0.025
T0000736,C001480,2025-04-20,597.51,mobile,Bhopal,11,0.152
T0000737,C000115,2024-07-30,880.27,online,Kochi,1,0.008
T0000738,C001591,2024-07-09,4071.48,online,Pune,1,0.272
T0000739,C002618,2025-12-05,455.55,online,Delhi,3,0.058
T0000740,C005981,2025-02-28,2423.81,mobile,Delhi,6,0.018
T0000741,C000900,2025-10-11,2909.24,store,Chennai,4,0.053
T0000742,C000221,2024-07-06,1143.78,online,Lucknow,8,
T0000743,C003882,2024-03-27,379.2,store,Hyderabad,3,0.021
T0000744,C005776,2024-12-27,1052.99,store,Jaipur,11,0.017
T0000745,C002878,2024-08-07,569.25,store,Jaipur,11,0.023
T0000746,C002021,2024-07-05,1223.83,mobile,Hyderabad,8,
T0000747,C000959,2025-12-20,1401.77,mobile,Lucknow,1,0.013
T0000748,C000672,2025-12-03,14997.28,online,Bengaluru,11,0.007
T0000749,C000033,2025-03-16,3622.39,store,Bengaluru,11,0.032
T0000750,C003503,2024-03-08,564.56,online,Kolkata,3,0.002
T0000751,C005481,2025-01-12,1626.24,online,Bhopal,1,0.012
T0000752,C002321,2025-04-27,832.06,store,Lucknow,8,0.064
T0000753,C004305,2024-04-25,506.75,online,Bhopal,8,0.025
T0000754,C003206,2025-11-09,733.32,online,Bhopal,9,0.022
T0000755,C003350,2025-05-20,3176.85,phone,Hyderabad,9,0.067
T0000756,C005146,2024-12-17,5118.76,store,Kolkata,3,0.098
T0000757,C002762,2025-05-09,3449.66,online,Kolkata,11,
T0000758,C002916,2024-12-18,1514.54,store,Ahmedabad,1,0.037
T0000759,C004336,2024-08-17,1767.68,online,Bhopal,4,0.078
T0000760,C005121,2024-07-29,416.34,online,Kolkata,11,0.115
T0000761,C006042,2024-12-04,9840.42,store,Delhi,2,0.11
T0000762,C000344,2024-10-30,5988.27,store,Ahmedabad,4,0.135
T0000763,C003112,2025-11-13,1185.83,online,Ahmedabad,6,0.145
T0000764,C003613,2024-11-12,129.46,store,Pune,3,0.016
T0000765,C004285,2025-07-22,626.03,online,Mumbai,1,0.048
T0000766,C001248,2024-12-09,2924.67,mobile,Kolkata,9,0.118
T0000767,C000708,2025-02-09,2822.61,store,Kochi,8,0.138
T0000768,C004538,2025-12-28,548.2,online,Pune,11,
T0000769,C006140,2024-12-06,953.32,online,Ahmedabad,4,0.057
T0000770,C000603,2024-10-21,-3642.7,online,Delhi,8,0.044
T0000771,C004209,2024-04-16,1322.38,online,Pune,11,0.094
T0000772,C002436,2025-12-30,2057.56,online,Hyderabad,11,0.036
T0000773,C004088,2025-06-14,1575.92,store,Jaipur,5,0.051
T0000774,C001042,2025-04-05,1064.26,store,Jaipur,5,0.019
T0000775,C000081,2025-01-13,1882.89,online,Kochi,3,0.076
T0000776,C003070,2024-04-07,13356.16,phone,Mumbai,9,0.006
T0000777,C000734,2025-10-13,2693.37,online,Hyderabad,10,0.037
T0000778,C001303,2025-05-13,1112.56,online,Kochi,8,0.001
